series_code,category,price_type,adjustment_type,date,sales_value,price_flag,seasonal_adjusted,year,month,quarter
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2024-03-01,3704.0,Constant,True,2024,3,2024Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2024-03-01,7268.0,Constant,True,2024,3,2024Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2024-03-01,10328.0,Constant,True,2024,3,2024Q1
con_S621C,General dealers,At constant prices,Actual values,2024-04-01,38565.0,Constant,False,2024,4,2024Q2
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2024-04-01,8150.0,Constant,False,2024,4,2024Q2
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2024-04-01,7723.0,Constant,False,2024,4,2024Q2
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2024-04-01,15358.0,Constant,False,2024,4,2024Q2
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2024-04-01,3289.0,Constant,False,2024,4,2024Q2
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2024-04-01,7081.0,Constant,False,2024,4,2024Q2
con_S6239,All other retailers,At constant prices,Actual values,2024-04-01,9821.0,Constant,False,2024,4,2024Q2
con_act,,At constant prices,Actual values,2024-04-01,89987.0,Constant,False,2024,4,2024Q2
con_seas,,At constant prices,Seasonally adjusted values,2024-04-01,96515.0,Constant,False,2024,4,2024Q2
cur_act,,At current prices,Actual values,2024-04-01,110969.0,Current,False,2024,4,2024Q2
cur_seas,,At current prices,Seasonally adjusted values,2024-04-01,118841.0,Current,False,2024,4,2024Q2
sales621C,General dealers,At current prices,Actual values,2024-04-01,50903.0,Current,False,2024,4,2024Q2
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2024-04-01,10696.0,Current,False,2024,4,2024Q2
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2024-04-01,10032.0,Current,False,2024,4,2024Q2
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2024-04-01,16807.0,Current,False,2024,4,2024Q2
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2024-04-01,3333.0,Current,False,2024,4,2024Q2
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2024-04-01,8657.0,Current,False,2024,4,2024Q2
sales6239,All other retailers,At current prices,Actual values,2024-04-01,10542.0,Current,False,2024,4,2024Q2
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2024-04-01,56491.0,Current,True,2024,4,2024Q2
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2024-04-01,11124.0,Current,True,2024,4,2024Q2
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2024-04-01,9455.0,Current,True,2024,4,2024Q2
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2024-04-01,18021.0,Current,True,2024,4,2024Q2
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2024-04-01,3659.0,Current,True,2024,4,2024Q2
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2024-04-01,9235.0,Current,True,2024,4,2024Q2
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2024-04-01,10856.0,Current,True,2024,4,2024Q2
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2024-04-01,42663.0,Constant,True,2024,4,2024Q2
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2024-04-01,8620.0,Constant,True,2024,4,2024Q2
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2024-04-01,7300.0,Constant,True,2024,4,2024Q2
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2024-04-01,16434.0,Constant,True,2024,4,2024Q2
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2024-04-01,3624.0,Constant,True,2024,4,2024Q2
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2024-04-01,7736.0,Constant,True,2024,4,2024Q2
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2024-04-01,10139.0,Constant,True,2024,4,2024Q2
con_S621C,General dealers,At constant prices,Actual values,2024-05-01,41599.0,Constant,False,2024,5,2024Q2
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2024-05-01,8264.0,Constant,False,2024,5,2024Q2
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2024-05-01,7153.0,Constant,False,2024,5,2024Q2
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2024-05-01,16319.0,Constant,False,2024,5,2024Q2
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2024-05-01,3499.0,Constant,False,2024,5,2024Q2
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2024-05-01,7739.0,Constant,False,2024,5,2024Q2
con_S6239,All other retailers,At constant prices,Actual values,2024-05-01,10390.0,Constant,False,2024,5,2024Q2
con_act,,At constant prices,Actual values,2024-05-01,94963.0,Constant,False,2024,5,2024Q2
con_seas,,At constant prices,Seasonally adjusted values,2024-05-01,96926.0,Constant,False,2024,5,2024Q2
cur_act,,At current prices,Actual values,2024-05-01,117176.0,Current,False,2024,5,2024Q2
cur_seas,,At current prices,Seasonally adjusted values,2024-05-01,119263.0,Current,False,2024,5,2024Q2
sales621C,General dealers,At current prices,Actual values,2024-05-01,55040.0,Current,False,2024,5,2024Q2
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2024-05-01,10855.0,Current,False,2024,5,2024Q2
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2024-05-01,9300.0,Current,False,2024,5,2024Q2
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2024-05-01,17844.0,Current,False,2024,5,2024Q2
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2024-05-01,3530.0,Current,False,2024,5,2024Q2
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2024-05-01,9455.0,Current,False,2024,5,2024Q2
sales6239,All other retailers,At current prices,Actual values,2024-05-01,11152.0,Current,False,2024,5,2024Q2
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2024-05-01,56652.0,Current,True,2024,5,2024Q2
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2024-05-01,11343.0,Current,True,2024,5,2024Q2
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2024-05-01,9290.0,Current,True,2024,5,2024Q2
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2024-05-01,17730.0,Current,True,2024,5,2024Q2
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2024-05-01,3820.0,Current,True,2024,5,2024Q2
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2024-05-01,9236.0,Current,True,2024,5,2024Q2
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2024-05-01,11194.0,Current,True,2024,5,2024Q2
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2024-05-01,42876.0,Constant,True,2024,5,2024Q2
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2024-05-01,8687.0,Constant,True,2024,5,2024Q2
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2024-05-01,7179.0,Constant,True,2024,5,2024Q2
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2024-05-01,16308.0,Constant,True,2024,5,2024Q2
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2024-05-01,3801.0,Constant,True,2024,5,2024Q2
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2024-05-01,7615.0,Constant,True,2024,5,2024Q2
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2024-05-01,10460.0,Constant,True,2024,5,2024Q2
con_S621C,General dealers,At constant prices,Actual values,2024-06-01,43473.0,Constant,False,2024,6,2024Q2
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2024-06-01,8110.0,Constant,False,2024,6,2024Q2
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2024-06-01,6713.0,Constant,False,2024,6,2024Q2
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2024-06-01,15815.0,Constant,False,2024,6,2024Q2
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2024-06-01,3596.0,Constant,False,2024,6,2024Q2
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2024-06-01,6893.0,Constant,False,2024,6,2024Q2
con_S6239,All other retailers,At constant prices,Actual values,2024-06-01,9574.0,Constant,False,2024,6,2024Q2
con_act,,At constant prices,Actual values,2024-06-01,94174.0,Constant,False,2024,6,2024Q2
con_seas,,At constant prices,Seasonally adjusted values,2024-06-01,98524.0,Constant,False,2024,6,2024Q2
cur_act,,At current prices,Actual values,2024-06-01,116706.0,Current,False,2024,6,2024Q2
cur_seas,,At current prices,Seasonally adjusted values,2024-06-01,121613.0,Current,False,2024,6,2024Q2
sales621C,General dealers,At current prices,Actual values,2024-06-01,57711.0,Current,False,2024,6,2024Q2
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2024-06-01,10632.0,Current,False,2024,6,2024Q2
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2024-06-01,8760.0,Current,False,2024,6,2024Q2
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2024-06-01,17296.0,Current,False,2024,6,2024Q2
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2024-06-01,3624.0,Current,False,2024,6,2024Q2
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2024-06-01,8438.0,Current,False,2024,6,2024Q2
sales6239,All other retailers,At current prices,Actual values,2024-06-01,10247.0,Current,False,2024,6,2024Q2
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2024-06-01,57919.0,Current,True,2024,6,2024Q2
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2024-06-01,11545.0,Current,True,2024,6,2024Q2
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2024-06-01,9194.0,Current,True,2024,6,2024Q2
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2024-06-01,19131.0,Current,True,2024,6,2024Q2
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2024-06-01,3929.0,Current,True,2024,6,2024Q2
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2024-06-01,8892.0,Current,True,2024,6,2024Q2
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2024-06-01,11003.0,Current,True,2024,6,2024Q2
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2024-06-01,43756.0,Constant,True,2024,6,2024Q2
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2024-06-01,8788.0,Constant,True,2024,6,2024Q2
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2024-06-01,7067.0,Constant,True,2024,6,2024Q2
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2024-06-01,17474.0,Constant,True,2024,6,2024Q2
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2024-06-01,3898.0,Constant,True,2024,6,2024Q2
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2024-06-01,7262.0,Constant,True,2024,6,2024Q2
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2024-06-01,10280.0,Constant,True,2024,6,2024Q2
con_S621C,General dealers,At constant prices,Actual values,2024-07-01,38732.0,Constant,False,2024,7,2024Q3
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2024-07-01,8413.0,Constant,False,2024,7,2024Q3
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2024-07-01,7671.0,Constant,False,2024,7,2024Q3
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2024-07-01,15660.0,Constant,False,2024,7,2024Q3
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2024-07-01,3843.0,Constant,False,2024,7,2024Q3
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2024-07-01,7091.0,Constant,False,2024,7,2024Q3
con_S6239,All other retailers,At constant prices,Actual values,2024-07-01,9578.0,Constant,False,2024,7,2024Q3
